id,title,content,date_str,year_abs,month,day,jd,am_day,source_type,source_database,source_url,language,category,subcategory,location,coordinates,people,places,keywords,confidence_score,data_hash,created_at,updated_at
130,28 kwietnia,"Henryk Rebuschini , włoski kamilianin, błogosławiony (zm. 1938 )",1860.0-04-28,1860,4,28,2400529.5,662365.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/28_kwietnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,1491ff9c02fa9d4022e1176d66249b0a,2025-11-04 00:25:20,2025-11-04 00:25:20
179,5 kwietnia,"Ignacy Wróbel , polski urzędnik kolejowy, polityk (zm. 1941 )",1862.0-04-05,1862,4,5,2401236.5,663072.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/5_kwietnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,0235ea5ebfedc5c145c37509580f3810,2025-11-04 00:25:20,2025-11-04 00:25:20
98,16 października,": Antoni Madeyski , polski rzeźbiarz, medalier (zm. 1939 ) Jan Kanty Steczkowski , polski ekonomista, prawnik, polityk, minister finansów, premier Królestwa Polskiego (zm. 1929 )",1862.0-10-16,1862,10,16,2401430.5,663266.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/16_października#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,ff281def58e2c26fbf79b1288c62460e,2025-11-04 00:25:20,2025-11-04 00:25:20
141,5 stycznia,"Stanisław Puchalski , polski dowódca wojskowy, marszałek polny porucznik Armii Austro-Węgier , komendant Legionów Polskich , generał dywizji WP (zm. 1931 )",1867.0-01-05,1867,1,5,2402972.5,664808.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/5_stycznia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,69e459c6b88553fa4c9faae49f55a019,2025-11-04 00:25:20,2025-11-04 00:25:20
209,2 października,": Andrzej Stopka Nazimek , polski pisarz, badacz folkloru (zm. 1934 ) Tadeusz Tabaczyński , polski polityk, poseł na Sejm Ustawodawczy i Sejm RP (zm. 1938 )",1868.0-10-02,1868,10,2,2403608.5,665444.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/2_października#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,88473318c2353774352f812b9dae3814,2025-11-04 00:25:20,2025-11-04 00:25:20
194,23 kwietnia,"Edward Hebern , amerykański wynalazca, konstruktor nowoczesnej maszyny szyfrującej (zm. 1952 )",1869.0-04-23,1869,4,23,2403811.5,665647.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/23_kwietnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,30c2ff4247270d871461e0f81c823ed6,2025-11-04 00:25:20,2025-11-04 00:25:20
72,11 kwietnia,": Aleksandër Stavre Drenova , albański poeta (zm. 1947 ) Adam Kiciński , polski generał brygady (zm. 1959 )",1872.0-04-11,1872,4,11,2404895.5,666731.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/11_kwietnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,e8df10a5ac22c4580ae50b4f2fc33f6b,2025-11-04 00:25:20,2025-11-04 00:25:20
142,27 listopada,": František Erben , czeski gimnastyk (zm. 1942 ) Chaim Weizman , izraelski polityk, prezydent Izraela (zm. 1952 )",1874.0-11-27,1874,11,27,2405855.5,667691.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/27_listopada#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,d7863a3e357274b2429586160fad328f,2025-11-04 00:25:20,2025-11-04 00:25:20
90,17 grudnia,"Costantino Patrizi Naro , włoski kardynał (ur. 1798 )",1876.0-12-17,1876,12,17,2406606.5,668442.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/17_grudnia#Zmarli,pl,zgony,,,,[],[],[],0.8,f250c84e3d0d38f37139234128a42e88,2025-11-04 00:25:20,2025-11-04 00:25:20
75,16 kwietnia,": Enrico Canfari , włoski piłkarz, działacz piłkarski (zm. 1915 ) Hermann Martens , niemiecki kolarz torowy (zm. 1916 )",1877.0-04-16,1877,4,16,2406726.5,668562.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/16_kwietnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,ad180283e5bb5c1d2392e5db71096ac6,2025-11-04 00:25:20,2025-11-04 00:25:20
53,31 grudnia,": Wiktoria Adelajda ze Szlezwika-Holsztynu , księżna Saksonii-Coburg-Gothy (zm. 1970 ) Joannicjusz (Spieranski) , rosyjski biskup prawosławny (zm. 1969 )",1885.0-12-31,1885,12,31,2409907.5,671743.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/31_grudnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,37de6f3876170fd69cb2c8c715089471,2025-11-04 00:25:20,2025-11-04 00:25:20
69,17 kwietnia,"Ferdinand Albert Gustav Nemitz , pruski prawnik, polityk (ur. 1805 )",1886.0-04-17,1886,4,17,2410014.5,671850.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/17_kwietnia#Zmarli,pl,zgony,,,,[],[],[],0.8,2ab2beca6405d328600ecaf1a5fa3379,2025-11-04 00:25:20,2025-11-04 00:25:20
26,4 sierpnia,"Dominik Jędrzejewski , polski duchowny katolicki, męczennik, błogosławiony (zm. 1942 )",1886.0-08-04,1886,8,4,2410123.5,671959.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/4_sierpnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,6e129b1387c908cb4c8c3dd03ad05a2b,2025-11-04 00:25:20,2025-11-04 00:25:20
37,18 czerwca,": Jan Kazimierz Kruszewski , polski generał brygady (zm. 1977 ) Jan Lortz , polski działacz społeczny, powstaniec śląski (zm. 1942 )",1888.0-06-18,1888,6,18,2410807.5,672643.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/18_czerwca#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,ef4d41a012445dd8a8dbc530f140300f,2025-11-04 00:25:20,2025-11-04 00:25:20
78,22 września,": Tadeusz Adamski , polski prawnik, ułan, żołnierz Legionów Polskich (zm. 1915 ) Hans Albers , niemiecki piosenkarz, aktor (zm. 1960 ) Charlie Buchan , angielski piłkarz, dziennikarz sportowy (zm. 1960 )",1891.0-09-22,1891,9,22,2411998.5,673834.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/22_września#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,7809a5f1e31511ea2677e5f2c0eeeff9,2025-11-04 00:25:20,2025-11-04 00:25:20
59,3 stycznia,": August Kościesza-Żaba , polski orientalista, dyplomata (ur. 1801 ) Elizabeth Peabody , amerykańska nauczycielka, działaczka społeczna (ur. 1804 )",1894.0-01-03,1894,1,3,2412832.5,674668.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/3_stycznia#Zmarli,pl,zgony,,,,[],[],[],0.8,e4c66b33f59975fe582a1ccaa3177ad4,2025-11-04 00:25:20,2025-11-04 00:25:20
175,26 stycznia,": Arthur Cayley , brytyjski matematyk, prawnik (ur. 1821 ) Nikołaj de Giers , rosyjski polityk, dyplomata (ur. 1820 ) Theodor Kliefoth , niemiecki duchowny i teolog luterański (ur. 1810 )",1895.0-01-26,1895,1,26,2413220.5,675056.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/26_stycznia#Zmarli,pl,zgony,,,,[],[],[],0.8,cdd48755312d1ebd7e31d3059f66d082,2025-11-04 00:25:20,2025-11-04 00:25:20
38,18 października,"Edmund Norwid-Kudło , polski kapitan pilot (zm. 1931 )",1895.0-10-18,1895,10,18,2413485.5,675321.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/18_października#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,7c700d99ae90af0026d6656d843319f1,2025-11-04 00:25:20,2025-11-04 00:25:20
147,25 kwietnia,"Bolesław Przedpełski , polski chemik, rolnik, polityk, senator RP (zm. 1981 )",1896.0-04-25,1896,4,25,2413675.5,675511.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/25_kwietnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,714bbd909500b9733f28affcfd1b7e4b,2025-11-04 00:25:20,2025-11-04 00:25:20
183,12 kwietnia,"Elzéar-Alexandre Taschereau , kanadyjski duchowny katolicki, arcybiskup Qubecu , kardynał (ur. 1820 )",1898.0-04-12,1898,4,12,2414392.5,676228.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/12_kwietnia#Zmarli,pl,zgony,,,,[],[],[],0.8,0f55229e3132bb2d7b04f5ffa768dd79,2025-11-04 00:25:20,2025-11-04 00:25:20
214,22 października,": Teodor Benirski , polski major saperów, inżynier, przedsiębiorca (zm. 1978 ) James Hall , amerykański aktor (zm. 1940 ) Keith Kirkland , australijski pływak (zm. 1971 ) Mieczysław Siewierski , polski prawnik (zm. 1981 ) Edward Stettinius , amerykański polityk (zm. 1949 )",1900.0-10-22,1900,10,22,2415315.5,677151.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/22_października#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,966ba0eac28ca72c218690822022042f,2025-11-04 00:25:20,2025-11-04 00:25:20
180,27 stycznia,"Giuseppe Verdi , włoski kompozytor (ur. 1813 )",1901.0-01-27,1901,1,27,2415412.5,677248.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/27_stycznia#Zmarli,pl,zgony,,,,[],[],[],0.8,a8054af227b6b3ac0f15a988ba67d80e,2025-11-04 00:25:20,2025-11-04 00:25:20
111,30 listopada,"Anton Stuxberg , szwedzki przyrodnik, odkrywca (ur. 1849 )",1902.0-11-30,1902,11,30,2416084.5,677920.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/30_listopada#Zmarli,pl,zgony,,,,[],[],[],0.8,7857fedf0599045d5575c2bf02cdb8eb,2025-11-04 00:25:20,2025-11-04 00:25:20
101,22 grudnia,"Richard von Krafft-Ebing , niemiecki psychiatra, seksuolog, neurolog, kryminolog, wykładowca akademicki (ur. 1840 )",1902.0-12-22,1902,12,22,2416106.5,677942.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/22_grudnia#Zmarli,pl,zgony,,,,[],[],[],0.8,76861f74dab1c8677703cdbc1fcad2f8,2025-11-04 00:25:20,2025-11-04 00:25:20
189,7 kwietnia,"Seweryn Kłosowski , polsko-brytyjski fryzjer, seryjny morderca (ur. 1865 )",1903.0-04-07,1903,4,7,2416212.5,678048.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/7_kwietnia#Zmarli,pl,zgony,,,,[],[],[],0.8,03a8f03aa2acb75ec6be77e747765a49,2025-11-04 00:25:20,2025-11-04 00:25:20
70,22 sierpnia,": Rafael Filiberto Bonnelly , dominikański prawnik, polityk, dyplomata, przewodniczący Rady Państwa (zm. 1979 ) Deng Xiaoping , chiński generał, polityk, działacz komunistyczny (zm. 1997 )",1904.0-08-22,1904,8,22,2416715.5,678551.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/22_sierpnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,0e28786d808abc10a9d026be876d807d,2025-11-04 00:25:20,2025-11-04 00:25:20
205,27 września,"Aleksandr Komarow , rosyjski generał (ur. 1830 )",1904.0-09-27,1904,9,27,2416751.5,678587.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/27_września#Zmarli,pl,zgony,,,,[],[],[],0.8,a21582bd4022e0eef330e35a37e93211,2025-11-04 00:25:20,2025-11-04 00:25:20
49,21 grudnia,"Stanisław Maria Załuski , polski porucznik, uczestnik powstania styczniowego (ur. 1838 )",1904.0-12-21,1904,12,21,2416836.5,678672.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/21_grudnia#Zmarli,pl,zgony,,,,[],[],[],0.8,48ca64977aa9efd69436c94e6a3fc45f,2025-11-04 00:25:20,2025-11-04 00:25:20
160,27 grudnia,W Ostrowcu proklamowano tzw. Republikę Ostrowiecką .,1905.0-12-27,1905,12,27,2417207.5,679043.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/27_grudnia#Wydarzenia_w_Polsce,pl,wydarzenia,,,,[],[],[],0.8,a0bdcfaa56587fed6d4e04e5a622550b,2025-11-04 00:25:20,2025-11-04 00:25:20
203,18 grudnia,": Ferdinand Alquié , francuski historyk, pisarz (zm. 1985 ) Antoni Gładysz , polski działacz komunistyczny (zm. 1980 )",1906.0-12-18,1906,12,18,2417563.5,679399.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/18_grudnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,963b51879cb33f22964473cef38a3d63,2025-11-04 00:25:20,2025-11-04 00:25:20
34,18 października,": Nikołaj Kamanin , radziecki generał pułkownik lotnictwa (zm. 1982 ) Franciszek Pitułko , polski komandor porucznik (zm. 1978 )",1908.0-10-18,1908,10,18,2418233.5,680069.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/18_października#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,faf6fdc2be7b283a1a088a9bfc819ca3,2025-11-04 00:25:20,2025-11-04 00:25:20
174,28 stycznia,": Eloy Alfaro , ekwadorski generał, polityk, prezydent Ekwadoru (ur. 1842 ) Gustave de Molinari , francuski ekonomista, wykładowca akademicki pochodzenia belgijskiego (ur. 1819 )",1912.0-01-28,1912,1,28,2419430.5,681266.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/28_stycznia#Zmarli,pl,zgony,,,,[],[],[],0.8,ebb16cb5411e775cf756b8aea37c71b3,2025-11-04 00:25:20,2025-11-04 00:25:20
67,10 września,"Zdzisław Górniak , polski porucznik obserwator (zm. 1939 )",1912.0-09-10,1912,9,10,2419656.5,681492.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/10_września#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,b301717b92776344f1a48380302412ba,2025-11-04 00:25:20,2025-11-04 00:25:20
135,15 listopada,": Chalid Bakdasz , syryjski polityk komunistyczny pochodzenia kurdyjskiego (zm. 1995 ) Witold Dobrowolski , polski dziennikarz sportowy (zm. 1975 ) Karl-Heinz Gerstner , niemiecki dziennikarz (zm. 2005 )",1912.0-11-15,1912,11,15,2419722.5,681558.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/15_listopada#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,fab9006c1ee2babd557ff81479ea249a,2025-11-04 00:25:20,2025-11-04 00:25:20
121,16 października,"Ralph Rose , amerykański lekkoatleta, kulomiot, dyskobol i młociarz (ur. 1885 )",1913.0-10-16,1913,10,16,2420057.5,681893.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/16_października#Zmarli,pl,zgony,,,,[],[],[],0.8,d48bfa22bf5fa1f113a31beb6f0139c1,2025-11-04 00:25:20,2025-11-04 00:25:20
65,25 listopada,"Tadeusz Wacław Nowacki , polski pedagog (zm. 2011 )",1913.0-11-25,1913,11,25,2420097.5,681933.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/25_listopada#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,bb158e585fdf90aed8ee75ae1c8aa24c,2025-11-04 00:25:20,2025-11-04 00:25:20
16,18 sierpnia,"Petro Linynśkyj , ukraiński prawnik, działacz społeczny, polityk (ur. 1846 )",1914.0-08-18,1914,8,18,2420363.5,682199.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/18_sierpnia#Zmarli,pl,zgony,,,,[],[],[],0.8,b3d838ce4adb7587542fd7fe384864e9,2025-11-04 00:25:20,2025-11-04 00:25:20
148,28 października,": Giuseppe Beviacqua , włoski lekkoatleta, długodystansowiec (zm. 1999 ) Dody Goodman , amerykańska aktorka (zm. 2008 ) Metody (Menzak) , rosyjski biskup prawosławny (zm. 1974 ) Jonas Salk , amerykański wirolog (zm. 1995 ) Richard Synge , brytyjski biochemik, laureat Nagrody Nobla (zm. 1994 )",1914.0-10-28,1914,10,28,2420434.5,682270.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/28_października#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,c7b567625926e77d1e5fd956a94d85c7,2025-11-04 00:25:20,2025-11-04 00:25:20
143,12 grudnia,I wojna światowa : strategicznym zwycięstwem wojsk austro-węgierskich nad rosyjskimi zakończyła się bitwa pod Limanową (2–12 grudnia).,1914.0-12-12,1914,12,12,2420479.5,682315.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/12_grudnia#Wydarzenia_w_Polsce,pl,wydarzenia,,,,[],[],[],0.8,8f65a42e0cd188b0840cd7f7405ce483,2025-11-04 00:25:20,2025-11-04 00:25:20
10,12 sierpnia,": Max Rothmann , niemiecki fizjolog, neurolog, neuroanatom, wykładowca akademicki pochodzenia żydowskiego (ur. 1868 ) Edward Williams , brytyjski wioślarz, porucznik (ur. 1888 )",1915.0-08-12,1915,8,12,2420722.5,682558.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/12_sierpnia#Zmarli,pl,zgony,,,,[],[],[],0.8,a0c2ed423319dd11d024fec6c4bffc11,2025-11-04 00:25:20,2025-11-04 00:25:20
138,5 października,": Roland Garros , francuski pilot wojskowy (ur. 1888 ) Robert Baldwin Ross , brytyjski dziennikarz, krytyk literacki (ur. 1869 ) Joshua Frederick Cockey Talbott , amerykański polityk (ur. 1843 )",1918.0-10-05,1918,10,5,2421872.5,683708.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/5_października#Zmarli,pl,zgony,,,,[],[],[],0.8,f56478946752feb3c637cf74ba23d899,2025-11-04 00:25:20,2025-11-04 00:25:20
6,30 sierpnia,": Ryszarda Hanin , polska aktorka (zm. 1994 ) Maurice Hilleman , amerykański mikrobiolog, wakcynolog (zm. 2005 ) Jiří Orten , czeski poeta pochodzenia żydowskiego (zm. 1941 ) Jadwiga Pietraszkiewicz , polska śpiewaczka operowa (sopran) (zm. 2013 ) Joachim Rønneberg , norweski żołnierz, członek ruchu oporu (zm. 2018 ) Witold Stankiewicz , polski historyk, bibliotekarz, wykładowca akademicki (zm. 2019 )",1919.0-08-30,1919,8,30,2422201.5,684037.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/30_sierpnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,275ce6eec930dcf3b6ef5cf251b8a050,2025-11-04 00:25:20,2025-11-04 00:25:20
39,1 sierpnia,": Frank Hanly , amerykański polityk (ur. 1863 ) Mieczysław Szymanowicz , polski podporucznik (ur. 1893 ) Bal Gangadhar Tilak , indyjski pisarz, polityk (ur. 1856 ) Edward Wawrzycki , polski porucznik (ur. 1896 )",1920.0-08-01,1920,8,1,2422538.5,684374.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/1_sierpnia#Zmarli,pl,zgony,,,,[],[],[],0.8,d2f3b1654f024966ac75a3e127b8af01,2025-11-04 00:25:20,2025-11-04 00:25:20
197,23 września,": William Anthony Hughes , amerykański duchowny katolicki, biskup Covington (zm. 2013 ) Adam Skarbiński , polski konstruktor lotniczy, technolog i historyk szybownictwa (zm. 2016 ) Bronisław Troński , polski prawnik, pisarz, dziennikarz (zm. 2012 ) Kałyjnur Usenbekow , radziecki generał porucznik (zm. 2003 )",1921.0-09-23,1921,9,23,2422956.5,684792.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/23_września#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,eef5a7c72fbefb7d09c0e4ac8afcc889,2025-11-04 00:25:20,2025-11-04 00:25:20
30,4 stycznia,": Alberto Iniesta Jiménez , hiszpański duchowny katolicki, biskup pomocniczy Madrytu (zm. 2016 ) Helena Stachowicz , polska lekkoatletka, oszczepniczka i dyskobolka (zm. 1994 ) Wilf Waters , brytyjski kolarz torowy (zm. 2006 )",1923.0-01-04,1923,1,4,2423424.5,685260.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/4_stycznia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,10bf43c9cf671b78818c5809883d306a,2025-11-04 00:25:20,2025-11-04 00:25:20
92,15 czerwca,": Erland Josephson , szwedzki aktor (zm. 2012 ) Ninian Stephen , australijski prawnik, gubernator generalny Australii (zm. 2017 )",1923.0-06-15,1923,6,15,2423586.5,685422.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/15_czerwca#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,adefddf1447b1973022ca8b95e7b82a5,2025-11-04 00:25:20,2025-11-04 00:25:20
32,15 września,": Anton Heiller , austriacki kompozytor, organista, pedagog (zm. 1979 ) Karol Latowicz , polski aktor pochodzenia żydowskiego (zm. 1984 )",1923.0-09-15,1923,9,15,2423678.5,685514.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/15_września#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,10973cbce3ef911e8a718ef9d4810ead,2025-11-04 00:25:20,2025-11-04 00:25:20
22,24 grudnia,": Mikołaj Kozakiewicz , polski socjolog, polityk, marszałek Sejmu RP (zm. 1998 ) Adolf Lekki , polski pisarz (zm. 1991 ) George Smith Patton IV , amerykański aktor (zm. 2004 ) Adam Tarnawski , polski malarz (zm. 2015 )",1923.0-12-24,1923,12,24,2423778.5,685614.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/24_grudnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,79b6cfe3feb89630cec66beba251e499,2025-11-04 00:25:20,2025-11-04 00:25:20
144,28 września,"Klara Czop-Umlauf , polska pianistka, akompaniatorka, kameralistka, pedagog (ur. 1872 )",1924.0-09-28,1924,9,28,2424057.5,685893.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/28_września#Zmarli,pl,zgony,,,,[],[],[],0.8,be3fc429e679eca880cfcf3b0dc5278f,2025-11-04 00:25:20,2025-11-04 00:25:20
76,26 czerwca,": Pawieł Bielajew , radziecki pilot wojskowy, kosmonauta (zm. 1970 ) Henryk Kulczyk , polski przedsiębiorca, filantrop (zm. 2013 ) Virgilio Maroso , włoski piłkarz (zm. 1949 ) Wolfgang Unzicker , niemiecki szachista (zm. 2006 )",1925.0-06-26,1925,6,26,2424328.5,686164.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/26_czerwca#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,f3490eb6a202a530d174ede63499ff39,2025-11-04 00:25:20,2025-11-04 00:25:20
116,13 października,": Lenny Bruce , amerykański komik estradowy (zm. 1966 ) Carlos Robles Piquer , hiszpański polityk, dyplomata, minister edukacji i nauki, eurodeputowany (zm. 2018 ) Margaret Thatcher , brytyjska polityk, premier Wielkiej Brytanii (zm. 2013 )",1925.0-10-13,1925,10,13,2424437.5,686273.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/13_października#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,5f3b06f8dd703b96fafb44f3dc29e022,2025-11-04 00:25:20,2025-11-04 00:25:20
28,29 grudnia,": Jay Chamberlain , amerykański kierowca wyścigowy (zm. 2001 ) Keshav Dutt , indyjski hokeista na trawie (zm. 2021 ) Luis Alberto Monge , kostarykański związkowiec, polityk, prezydent Kostaryki (zm. 2016 ) Zbigniew Pełczyński , polski filozof (zm. 2021 ) István Szondy , węgierski pięcioboista nowoczesny, jeździec sportowy (zm. 2017 )",1925.0-12-29,1925,12,29,2424514.5,686350.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/29_grudnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,81abe2e33cdd2c014f7c7cc94e968bc1,2025-11-04 00:25:20,2025-11-04 00:25:20
124,13 grudnia,": Alfred Emmott , brytyjski arystokrata, polityk (ur. 1858 ) Longin Latawiec , polski kapitan, kupiec (ur. 1897 ) Théo van Rysselberghe , belgijski malarz, rzeźbiarz, designer (ur. 1862 )",1926.0-12-13,1926,12,13,2424863.5,686699.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/13_grudnia#Zmarli,pl,zgony,,,,[],[],[],0.8,7a100d0722268771fd8d49514a73213f,2025-11-04 00:25:20,2025-11-04 00:25:20
43,17 października,": Friedrich Hirzebruch , niemiecki matematyk, wykładowca akademicki (zm. 2012 ) Zbigniew Jaworowski , polski lekarz radiolog, profesor nauk medycznych, taternik (zm. 2011 ) Czesław Kozłowski , polski historyk ruchu robotniczego, wykładowca akademicki (zm. 1997 )",1927.0-10-17,1927,10,17,2425171.5,687007.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/17_października#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,f9689cab7fb9430f608b18c609cfc8f1,2025-11-04 00:25:20,2025-11-04 00:25:20
